"REF_DATE","GEO","DGUID","Fertilizer product type","Period","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007/2008","British Columbia","2016A000259","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471177","10.7.1","0","","","","0"
"2007/2008","British Columbia","2016A000259","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471285","10.7.2","0","","","","0"
"2007/2008","British Columbia","2016A000259","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471393","10.7.3","0","","","","0"
"2007/2008","British Columbia","2016A000259","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471501","10.7.4","0","","","","0"
"2007/2008","British Columbia","2016A000259","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471178","10.8.1","","x","","","0"
"2007/2008","British Columbia","2016A000259","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471286","10.8.2","","x","","","0"
"2007/2008","British Columbia","2016A000259","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471394","10.8.3","","x","","","0"
"2007/2008","British Columbia","2016A000259","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471502","10.8.4","","x","","","0"
"2007/2008","British Columbia","2016A000259","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471179","10.9.1","","0s","","","0"
"2007/2008","British Columbia","2016A000259","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471287","10.9.2","1","","","","0"
"2007/2008","British Columbia","2016A000259","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471395","10.9.3","3","","","","0"
"2007/2008","British Columbia","2016A000259","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471503","10.9.4","6","","","","0"
"2007/2008","United States","","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471180","11.1.1","151","","","","0"
"2007/2008","United States","","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471288","11.1.2","332","","","","0"
"2007/2008","United States","","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471396","11.1.3","483","","","","0"
"2007/2008","United States","","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471504","11.1.4","746","","","","0"
"2007/2008","United States","","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471181","11.2.1","409","","","","0"
"2007/2008","United States","","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471289","11.2.2","766","","","","0"
"2007/2008","United States","","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471397","11.2.3","1123","","","","0"
"2007/2008","United States","","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471505","11.2.4","1481","","","","0"
"2007/2008","United States","","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471182","11.3.1","212","","","","0"
"2007/2008","United States","","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471290","11.3.2","406","","","","0"
"2007/2008","United States","","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471398","11.3.3","","x","","","0"
"2007/2008","United States","","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471506","11.3.4","","x","","","0"
"2007/2008","United States","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471183","11.4.1","","x","","","0"
"2007/2008","United States","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471291","11.4.2","","x","","","0"
"2007/2008","United States","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471399","11.4.3","","x","","","0"
"2007/2008","United States","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471507","11.4.4","","x","","","0"
"2007/2008","United States","","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471184","11.5.1","","x","","","0"
"2007/2008","United States","","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471292","11.5.2","","x","","","0"
"2007/2008","United States","","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471400","11.5.3","","x","","","0"
"2007/2008","United States","","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471508","11.5.4","","x","","","0"
"2007/2008","United States","","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471185","11.6.1","","x","","","0"
"2007/2008","United States","","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471293","11.6.2","","x","","","0"
"2007/2008","United States","","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471401","11.6.3","","x","","","0"
"2007/2008","United States","","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471509","11.6.4","","x","","","0"
"2007/2008","United States","","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471186","11.7.1","0","","","","0"
"2007/2008","United States","","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471294","11.7.2","0","","","","0"
"2007/2008","United States","","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471402","11.7.3","0","","","","0"
"2007/2008","United States","","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471510","11.7.4","0","","","","0"
"2007/2008","United States","","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471187","11.8.1","1544","","","","0"
"2007/2008","United States","","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471295","11.8.2","3354","","","","0"
"2007/2008","United States","","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471403","11.8.3","5536","","","","0"
"2007/2008","United States","","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471511","11.8.4","7925","","","","0"
"2007/2008","United States","","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471188","11.9.1","","x","","","0"
"2007/2008","United States","","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471296","11.9.2","48","","","","0"
"2007/2008","United States","","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471404","11.9.3","69","","","","0"
"2007/2008","United States","","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471512","11.9.4","86","","","","0"
"2007/2008","Other countries","","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471189","12.1.1","0","","","","0"
"2007/2008","Other countries","","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471297","12.1.2","0","","","","0"
"2007/2008","Other countries","","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471405","12.1.3","0","","","","0"
"2007/2008","Other countries","","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471513","12.1.4","0","","","","0"
"2007/2008","Other countries","","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471190","12.2.1","0","","","","0"
"2007/2008","Other countries","","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471298","12.2.2","0","","","","0"
"2007/2008","Other countries","","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471406","12.2.3","0","","","","0"
"2007/2008","Other countries","","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471514","12.2.4","0","","","","0"
"2007/2008","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471191","12.3.1","0","","","","0"
"2007/2008","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471299","12.3.2","0","","","","0"
"2007/2008","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471407","12.3.3","0","","","","0"
"2007/2008","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471515","12.3.4","0","","","","0"
"2007/2008","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471192","12.4.1","0","","","","0"
"2007/2008","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471300","12.4.2","0","","","","0"
"2007/2008","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471408","12.4.3","0","","","","0"
"2007/2008","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471516","12.4.4","0","","","","0"
"2007/2008","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471193","12.5.1","","x","","","0"
"2007/2008","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471301","12.5.2","","x","","","0"
"2007/2008","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471409","12.5.3","","x","","","0"
"2007/2008","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471517","12.5.4","","x","","","0"
"2007/2008","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471194","12.6.1","0","","","","0"
"2007/2008","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471302","12.6.2","0","","","","0"
"2007/2008","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471410","12.6.3","0","","","","0"
"2007/2008","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471518","12.6.4","0","","","","0"
"2007/2008","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471195","12.7.1","0","","","","0"
"2007/2008","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471303","12.7.2","0","","","","0"
"2007/2008","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471411","12.7.3","0","","","","0"
"2007/2008","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471519","12.7.4","0","","","","0"
"2007/2008","Other countries","","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471196","12.8.1","2289","","","","0"
"2007/2008","Other countries","","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471304","12.8.2","4662","","","","0"
"2007/2008","Other countries","","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471412","12.8.3","7131","","","","0"
"2007/2008","Other countries","","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471520","12.8.4","9690","","","","0"
"2007/2008","Other countries","","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471197","12.9.1","","x","","","0"
"2007/2008","Other countries","","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471305","12.9.2","","x","","","0"
"2007/2008","Other countries","","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471413","12.9.3","","x","","","0"
"2007/2008","Other countries","","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471521","12.9.4","","x","","","0"
"2008/2009","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471090","1.1.1","25","","","","0"
"2008/2009","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471198","1.1.2","178","","","","0"
"2008/2009","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471306","1.1.3","187","","","","0"
"2008/2009","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471414","1.1.4","511","","","","0"
"2008/2009","Canada","2016A000011124","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471091","1.2.1","463","","","","0"
"2008/2009","Canada","2016A000011124","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471199","1.2.2","848","","","","0"
"2008/2009","Canada","2016A000011124","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471307","1.2.3","1394","","","","0"
"2008/2009","Canada","2016A000011124","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471415","1.2.4","1952","","","","0"
"2008/2009","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471092","1.3.1","210","","","","0"
"2008/2009","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471200","1.3.2","380","","","","0"
"2008/2009","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471308","1.3.3","492","","","","0"
"2008/2009","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471416","1.3.4","873","","","","0"
"2008/2009","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471093","1.4.1","27","","","","0"
